id,psu,country,wave,q1,wt,stratum,Q1001,Q1002,Q1003,Q1005,Q100,Q101,Q102,Q204A_1,Q204A_2,Q204_2,Q204_3,Q204_11,Q204_20,Q209B,Q501,Q501A,Q266,Q263,Q516A,Q512,Q515A2,Q511
928,93,Lebanon,5,100005,0.40875917381620797,11,29.0,2.0,3.0,4.0,2.0,4,3,4.0,4,4.0,4.0,2.0,4.0,3.0,2,2,2.0,2.0,1.0,4,3.0,5.0
82,9,Lebanon,5,100001,0.734425754944841,1,39.0,2.0,3.0,4.0,2.0,3,3,3.0,3,2.0,3.0,2.0,2.0,3.0,2,2,2.0,2.0,3.0,10,3.0,6.0
921,93,Lebanon,5,100005,1.6168251040388402,11,51.0,1.0,3.0,6.0,2.0,3,5,3.0,4,4.0,4.0,4.0,4.0,4.0,2,2,1.0,2.0,3.0,7,1.0,2.0
373,38,Lebanon,5,100002,0.7258681924580771,3,38.0,1.0,3.0,2.0,2.0,3,3,3.0,3,3.0,3.0,3.0,3.0,2.0,2,2,2.0,2.0,3.0,10,2.0,8.0
2107,211,Lebanon,5,100007,1.13272928223442,18,23.0,1.0,6.0,5.0,2.0,3,2,2.0,3,3.0,4.0,2.0,3.0,2.0,2,2,2.0,1.0,3.0,7,4.0,6.0
648,65,Lebanon,5,100004,0.44799378242169396,5,33.0,2.0,5.0,4.0,2.0,4,5,4.0,4,4.0,4.0,3.0,4.0,4.0,2,2,2.0,2.0,2.0,8,3.0,3.0
1509,151,Lebanon,5,100006,0.614890100288471,14,72.0,1.0,3.0,3.0,3.0,3,2,4.0,4,4.0,3.0,3.0,4.0,2.0,2,2,2.0,3.0,2.0,4,4.0,4.0
2135,214,Lebanon,5,100007,0.41706590561279794,18,25.0,1.0,6.0,2.0,2.0,3,5,3.0,3,3.0,3.0,4.0,4.0,2.0,2,2,2.0,2.0,3.0,2,2.0,2.0
2118,212,Lebanon,5,100007,0.6598765230471301,18,37.0,2.0,5.0,4.0,2.0,4,3,3.0,3,3.0,4.0,4.0,4.0,3.0,2,2,2.0,1.0,3.0,1,4.0,2.0
949,95,Lebanon,5,100005,0.637717203445717,11,70.0,1.0,2.0,2.0,2.0,4,5,2.0,4,4.0,4.0,3.0,4.0,3.0,2,2,1.0,1.0,2.0,2,4.0,7.0
92,10,Lebanon,5,100001,1.43268711073513,1,29.0,2.0,3.0,4.0,2.0,4,5,2.0,2,4.0,4.0,3.0,4.0,2.0,2,2,2.0,2.0,3.0,5,3.0,4.0
1516,152,Lebanon,5,100006,3.16306197104653,14,59.0,2.0,3.0,4.0,2.0,2,4,2.0,2,4.0,4.0,2.0,4.0,2.0,2,2,1.0,3.0,3.0,8,4.0,6.0
141,15,Lebanon,5,100001,0.464183725126339,1,31.0,1.0,2.0,6.0,2.0,4,3,3.0,2,4.0,3.0,3.0,4.0,3.0,2,2,2.0,4.0,3.0,6,3.0,6.0
