id,psu,country,wave,q1,wt,stratum,Q1001,Q1002,Q1003,Q1005,Q100,Q101,Q102,Q204A_1,Q204A_2,Q204_2,Q204_3,Q204_11,Q204_20,Q209B,Q501,Q501A,Q266,Q263,Q516A,Q512,Q515A2,Q511
1148,144,Egypt,5,50017,1.74540462130516,23,,2.0,2.0,3.0,3.0,98,1,98.0,3,98.0,98.0,2.0,4.0,4.0,2,2,2.0,2.0,1.0,96,98.0,98.0
926,116,Egypt,5,50015,1.01164120994136,19,51.0,2.0,6.0,1.0,1.0,3,1,4.0,4,4.0,4.0,2.0,4.0,2.0,1,1,1.0,2.0,3.0,5,3.0,5.0
266,34,Egypt,5,50006,0.709637756423079,8,23.0,2.0,4.0,4.0,2.0,4,4,4.0,3,3.0,4.0,1.0,4.0,3.0,2,2,2.0,3.0,3.0,8,1.0,4.0
135,17,Egypt,5,50003,1.66216023871979,3,30.0,1.0,4.0,7.0,2.0,3,4,3.0,3,4.0,4.0,2.0,4.0,2.0,2,2,2.0,3.0,1.0,10,3.0,5.0
2292,287,Egypt,5,50001,4.65651627163912,1,,2.0,2.0,4.0,3.0,98,2,98.0,3,97.0,2.0,98.0,97.0,2.0,2,98,98.0,4.0,1.0,98,2.0,6.0
2311,289,Egypt,5,50001,3.11036212305898,1,29.0,1.0,6.0,7.0,3.0,3,1,2.0,1,3.0,2.0,1.0,3.0,2.0,2,2,1.0,2.0,1.0,5,1.0,6.0
831,104,Egypt,5,50014,1.19761871590729,18,41.0,1.0,4.0,2.0,1.0,2,1,2.0,3,2.0,3.0,3.0,3.0,1.0,2,2,1.0,1.0,2.0,4,3.0,8.0
368,46,Egypt,5,50006,2.44077045892358,8,65.0,2.0,1.0,3.0,98.0,3,98,98.0,3,3.0,98.0,2.0,3.0,2.0,2,2,2.0,98.0,1.0,96,3.0,96.0
1965,246,Egypt,5,50026,1.6179406944856498,40,19.0,1.0,4.0,5.0,2.0,2,4,2.0,2,2.0,2.0,3.0,2.0,2.0,2,1,1.0,1.0,3.0,4,2.0,2.0
1130,142,Egypt,5,50017,0.982800881417629,22,26.0,2.0,6.0,6.0,3.0,1,3,1.0,3,2.0,2.0,3.0,4.0,1.0,1,1,1.0,1.0,2.0,0,1.0,5.0
769,97,Egypt,5,50010,1.8658238556032198,16,18.0,1.0,4.0,5.0,1.0,3,2,3.0,3,4.0,3.0,3.0,4.0,2.0,2,2,2.0,3.0,3.0,7,1.0,5.0
1340,168,Egypt,5,50020,1.17154515511753,29,43.0,2.0,6.0,7.0,3.0,2,1,2.0,2,3.0,3.0,2.0,3.0,2.0,2,2,1.0,2.0,1.0,4,1.0,4.0
1581,198,Egypt,5,50023,1.30249122581604,34,57.0,1.0,4.0,7.0,3.0,2,2,4.0,4,3.0,4.0,2.0,4.0,2.0,2,2,99.0,99.0,2.0,4,1.0,4.0
1233,155,Egypt,5,50019,0.996297585617586,27,59.0,1.0,4.0,7.0,3.0,3,98,3.0,2,4.0,3.0,2.0,2.0,2.0,2,2,1.0,3.0,3.0,4,4.0,5.0
958,120,Egypt,5,50015,1.36191790277104,19,29.0,2.0,7.0,6.0,1.0,2,1,1.0,3,4.0,2.0,4.0,2.0,4.0,1,1,1.0,2.0,1.0,7,4.0,1.0
1583,198,Egypt,5,50023,2.27214389915994,34,24.0,1.0,3.0,1.0,98.0,3,98,4.0,4,4.0,4.0,1.0,4.0,3.0,2,2,2.0,3.0,1.0,3,1.0,4.0
2343,293,Egypt,5,50001,3.11036212305898,1,30.0,1.0,4.0,2.0,1.0,4,3,3.0,2,4.0,3.0,2.0,4.0,2.0,2,2,1.0,3.0,3.0,8,1.0,4.0
1845,231,Egypt,5,50025,1.88606961188102,38,21.0,1.0,6.0,5.0,2.0,4,3,4.0,4,4.0,3.0,3.0,3.0,3.0,2,2,2.0,3.0,3.0,8,2.0,0.0
1062,133,Egypt,5,50015,2.4186972623650695,20,55.0,2.0,4.0,1.0,1.0,3,1,4.0,4,3.0,3.0,1.0,2.0,2.0,2,2,1.0,2.0,3.0,3,3.0,5.0
